data,timestamp (ms),timestamp (formatted)
"991016,1,0.78,1628697847.618126,-33.06063,-53.74042,0
",1628697847.784312,Wed Aug 11 16:04:07 2021
"1628697848.748766,48,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697848.738679,-0.4434661865234375,-16.27587127685547,-47.82754516601562,136.39697265625,138.151123046875,12.05991363525391,197116.375493625,0.0026702880859375,-0.0405120849609375,-0.99407958984375,197116.317700625,0.003392867278307676,0.01010216865688562,-0.004227768164128065,197116.351116625,63.26199340820312,-76.67733764648438,-113.0719909667969,197116.009875625,-0.1028766200363775,0.003400295710629111,0.04098464333054372,-0.001364159630611539,0.0002085813321173191,-0.0003294062335044146,-0.001001801574602723,0.0008883252739906311,0.007256925106048584,2,0.02055114991050271,0.0006439915679342101,-0.05136996537828847,0.9984680709132587,0.00339743378572166,-0.04097317159175873,-0.9991544485092163,-0.09465408325195312,-16.05188751220703,-47.90827941894531,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197112.67426,0,0.3276482,100.7219,1628697801.992448,3232235814,168305893,0,0,5,1628697800.",1628697848.763071,Wed Aug 11 16:04:08 2021
"991016,1,0.78,1628697848.618502,-35.28539,-47.9013,0
",1628697848.768345,Wed Aug 11 16:04:08 2021
"1628697849.753746,49,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697849.743911,-0.4431381225585938,-15.74817657470703,-48.20443725585938,136.4049835205078,138.1591339111328,12.06005668640137,197117.380635625,0.004364013671875,-0.039886474609375,-0.9927215576171875,197117.317815625,0.001591238775290549,0.008359395898878574,-0.002321211155503988,197117.375526625,63.23623657226562,-76.53544616699219,-113.177734375,197117.015016625,-0.1030218412454973,0.003634625991135946,0.04090602177949352,0.002469219034537673,-0.0004387586377561092,0.0006145813968032598,-0.0002899002283811569,0.001008134335279465,0.0057639479637146,2,0.02051797513758084,0.0007615094923647259,-0.05144017325821187,0.9984649750783263,0.003631577594205737,-0.04089461639523506,-0.9991568922996521,-0.4127540588378906,-15.88388061523438,-47.47415161132812,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197113.743932,0,0.3276482,100.7219,1628697801.992448,3232235814,168305893,0,0,5,1628697800.99",1628697849.825745,Wed Aug 11 16:04:09 2021
"1016,1,0.78,1628697849.632716,-45.52538,-51.23594,0
",1628697849.833372,Wed Aug 11 16:04:09 2021
"1628697850.772712,50,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697850.769029,-0.2402076721191406,-15.93383026123047,-47.68557739257812,136.4074401855469,138.1615905761719,12.06019115447998,197118.3857776667,0.0044097900390625,-0.0403900146484375,-0.9943084716796875,197118.31793325,0.0007169229793362319,0.007114634849131107,-0.002376072341576219,197118.36980125,63.45989990234375,-76.69857788085938,-113.4445037841797,197118.02015825,-0.1031138642331998,0.003732306978282704,0.0408137651216534,-0.001393117010593414,0.001741040032356977,-0.001031705178320408,-0.0002196663990616798,-0.0004420801997184753,0.005233287811279297,2,0.02047446548464232,0.0008117094000221238,-0.05148524143563998,0.9984636031656863,0.003729190211743116,-0.04080243408679962,-0.9991602897644043,-0.3718986511230469,-16.32379913330078,-48.49167633056641,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197114.81357,0,0.3487892,100.7217,1628697801.992448,3232235814,168305893,0,0,5,1628697",1628697850.847901,Wed Aug 11 16:04:10 2021
"800.991016,1,0.78,1628697850.617851,-31.80182,-50.55572,0
",1628697850.856677,Wed Aug 11 16:04:10 2021
"1628697851.764127,51,1628697837.621384,55.82836070192681,-4.280224284980832,22.70852,-1,-1,10,65,-9999,1628697851.754068,-0.1659164428710938,-16.00116729736328,-47.75576019287109,136.4011535644531,138.1553039550781,12.06030082702637,197119.390921,0.0043792724609375,-0.040191650390625,-0.994537353515625,197119.3180486667,0.003480218816548586,0.006294913589954376,-0.003342799842357635,197119.3641276667,63.48365783691406,-76.39903259277344,-113.5879058837891,197119.0253016667,-0.103098735104807,0.003790941162594439,0.04079772196842283,8.176523260772228e-05,0.0001130308955907822,0.002085259184241295,-3.595836460590363e-06,-0.000397074967622757,0.004852235317230225,2,0.02046796111168683,0.0008415497710338327,-0.05147711636880642,0.9984640419769606,0.003787777619436383,-0.04078640416264534,-0.9991607069969177,-0.2582855224609375,-15.99768829345703,-47.73914337158203,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197115.883213,0,0.3487892,100.7217,1628697801.992448,3232235814,168305893,0,0,5,16286978",1628697851.780147,Wed Aug 11 16:04:11 2021
"00.991016,1,0.78,1628697851.618031,-39.86274,-51.46764,0
",1628697851.787151,Wed Aug 11 16:04:11 2021
"1628697852.76918,52,1628697852.63423,55.8283607019261,-4.280224284984461,22.75096,-1,-1,10,65,-9999,1628697852.75944,-0.3277511596679688,-16.11741638183594,-47.32904052734375,136.4013061523438,138.1554565429688,12.06039428710938,197120.3960631667,0.0041961669921875,-0.040557861328125,-0.99383544921875,197120.318168,0.002252768026664853,0.006827812176197767,-0.004532966297119856,197120.3885951667,63.43701171875,-76.6314697265625,-112.5718994140625,197120.030445,-0.1030139781372574,0.003832003763606047,0.04078486802757813,-0.0009348124731332064,-0.0005090795457363129,0.001973808975890279,0.0005657253786921501,0.0002919882535934448,0.005295097827911377,2,0.02046256203721919,0.0008632481909675999,-0.05143439595200916,0.9984664488765063,0.003828807733952999,-0.04077356308698654,-0.9991610646247864,-0.2495384216308594,-16.02011871337891,-47.53145599365234,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197116.952819,0,0.37257,100.7214,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,1,0",1628697852.862674,Wed Aug 11 16:04:12 2021
".78,1628697852.632236,-45.8875,-46.75875,0
",1628697852.867732,Wed Aug 11 16:04:12 2021
"1628697853.774412,53,1628697852.63423,55.8283607019261,-4.280224284984461,22.75096,-1,-1,10,65,-9999,1628697853.764418,-0.2590675354003906,-16.24675750732422,-47.178466796875,136.406005859375,138.16015625,12.06049251556396,197121.401206375,0.003753662109375,-0.0401611328125,-0.9941864013671875,197121.3182831667,0.004433097783476114,0.008730906993150711,-0.004356132354587317,197121.3829431667,63.54466247558594,-76.70748901367188,-112.4839172363281,197121.0355871667,-0.1030313153385688,0.003837473439753501,0.04085353379284275,0.0001746830530464649,-0.0002207257784903049,-9.88570973277092e-05,-0.0002789618447422981,0.0008946508169174194,0.004498839378356934,2,0.02049699245439147,0.0008640324497880235,-0.05144289886947845,0.9984651975737751,0.003834262024611235,-0.04084217175841331,-0.9991582632064819,-0.572296142578125,-15.95469665527344,-48.05844879150391,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197118.022436,0,0.4016342,100.721,1628697801.992448,3232235814,168305893,0,0,5,1628697800.99101",1628697853.759194,Wed Aug 11 16:04:13 2021
"6,1,0.78,1628697853.618164,-34.64714,-52.64017,0
",1628697853.766066,Wed Aug 11 16:04:13 2021
"1628697854.791024,54,1628697852.63423,55.8283607019261,-4.280224284984461,22.75096,-1,-1,10,65,-9999,1628697854.78971,-0.01226425170898438,-16.07791137695312,-48.13455200195312,136.3983764648438,138.1525268554688,12.06058979034424,197122.4063507917,0.00408935546875,-0.0397796630859375,-0.993377685546875,197122.318402375,0.00433029979467392,0.006037386134266853,-0.001836782204918563,197122.377287375,63.64082336425781,-76.61834716796875,-113.0379333496094,197122.040730375,-0.1029670562103274,0.003980420643795207,0.0408599566953252,-0.0001103631220757961,0.0005432846955955029,-0.0008621644228696823,-0.0005438588559627533,0.0004433058202266693,0.005718708038330078,2,0.02050384404165077,0.0009358897617626101,-0.05140933969769979,0.9984667992509855,0.003977087792009115,-0.04084858670830727,-0.9991574287414551,-0.2435379028320312,-16.11256408691406,-47.43456268310547,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197119.092046,0,0.4280586,100.7207,1628697801.992448,3232235814,168305893,0,0,5,16286978",1628697854.780188,Wed Aug 11 16:04:14 2021
"00.991016,1,0.78,1628697854.618505,-47.91467,-52.30072,0
",1628697854.786712,Wed Aug 11 16:04:14 2021
"1628697855.784719,55,1628697852.63423,55.8283607019261,-4.280224284984461,22.75096,-1,-1,10,65,-9999,1628697855.7746,-0.2443885803222656,-16.27609252929688,-47.43021392822266,136.3993835449219,138.1535339355469,12.06068801879883,197123.411494125,0.004364013671875,-0.0406341552734375,-0.9936370849609375,197123.3185187917,0.003919107839465141,0.00492205424234271,-0.002006958238780499,197123.401793125,63.6253662109375,-76.84709167480469,-112.7028350830078,197123.0458747917,-0.1030018248342841,0.003984408193108909,0.04102035960501257,-4.996266216039658e-05,-0.002227757591754198,0.0006361505948007107,-0.0002121226862072945,0.001335993409156799,0.004750847816467285,2,0.02058404241341871,0.0009333929280152921,-0.05142641629880579,0.9984641961905923,0.003981045912951231,-0.04100885614752769,-0.9991508722305298,-0.2796211242675781,-15.94683837890625,-48.01288604736328,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197120.16167,0,0.4439125,100.7205,1628697801.992448,3232235814,168305893,0,0,5,1628697800",1628697855.770216,Wed Aug 11 16:04:15 2021
".991016,1,0.78,1628697855.630571,-38.11169,-52.20201,0
",1628697855.776095,Wed Aug 11 16:04:15 2021
"1628697856.789857,56,1628697852.63423,55.8283607019261,-4.280224284984461,22.75096,-1,-1,10,65,-9999,1628697856.779809,-0.3560905456542969,-15.98019409179688,-47.62117004394531,136.3922576904297,138.1464080810547,12.06079292297363,197124.4166377917,0.00390625,-0.040496826171875,-0.9929656982421875,197124.318639125,0.003795537166297436,0.007207046262919903,-0.0009712548344396055,197124.3961557917,63.64454650878906,-76.28469848632812,-113.4005584716797,197124.051018125,-0.1028771592994146,0.003951120105321239,0.04106650481363448,0.0006264878902584314,-0.0005073817446827888,-0.0006248501595109701,0.0003094254061579704,0.0006649419665336609,0.005435705184936523,2,0.02060616605709,0.0009168704917606402,-0.05136445099761727,0.998466962521253,0.003947778604924679,-0.04105496406555176,-0.9991490840911865,-0.5015716552734375,-16.18370056152344,-47.74282836914062,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197121.231317,0,0.4439125,100.7205,1628697801.992448,3232235814,168305893,0,0,5,1628697800.9910",1628697856.780004,Wed Aug 11 16:04:16 2021
"16,1,0.78,1628697856.618198,-38.1922,-43.53171,0
",1628697856.785911,Wed Aug 11 16:04:16 2021
"1628697857.794984,57,1628697852.63423,55.8283607019261,-4.280224284984461,22.75096,-1,-1,10,65,-9999,1628697857.784932,-0.2818107604980469,-16.03680419921875,-47.620849609375,136.3910827636719,138.1452331542969,12.06089878082275,197125.421780625,0.0037994384765625,-0.04052734375,-0.993316650390625,197125.3187547917,0.002897785510867834,0.007273625582456589,-0.004739361349493265,197125.420643625,63.29493713378906,-76.43382263183594,-112.3953094482422,197125.0561617917,-0.1028214929178023,0.003920844954864192,0.04088901097000086,0.001966147916391492,-0.002967130858451128,0.0003263845574110746,-0.0004080347716808319,-0.000580519437789917,0.005534648895263672,2,0.02051675194560821,0.000906892810477687,-0.05133723764424852,0.9984702494613561,0.003917557653039694,-0.04087761789560318,-0.9991564750671387,-0.1982688903808594,-16.02078247070312,-47.94444274902344,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197122.300936,0,0.4439125,100.7205,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991",1628697857.888334,Wed Aug 11 16:04:17 2021
"016,1,0.78,1628697857.618363,-36.85597,-52.22623,0
",1628697857.895943,Wed Aug 11 16:04:17 2021
"1628697858.813002,58,1628697852.63423,55.8283607019261,-4.280224284984461,22.75096,-1,-1,10,65,-9999,1628697858.810232,-0.5400772094726562,-16.60215759277344,-47.36562347412109,136.3885650634766,138.1427154541016,12.06100749969482,197126.426924875,0.0036773681640625,-0.04119873046875,-0.9928741455078125,197126.318873625,0.005456816870719194,0.00646615494042635,-0.004099670331925154,197126.414991875,62.95072937011719,-77.10169982910156,-112.5637664794922,197126.061304625,-0.1028019168539831,0.003718972469677954,0.04095512849938469,-0.00159069849178195,0.0002763895317912102,-0.001201101345941424,-0.00075563695281744,-0.0002703145146369934,0.006646633148193359,2,0.02054457004207355,0.00080461236032535,-0.05132943860941358,0.998470175256389,0.003715845290571451,-0.04094367846846581,-0.9991545677185059,-0.3611679077148438,-16.14193725585938,-47.66605377197266,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197123.370537,0,0.4227715,100.7208,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991",1628697858.807204,Wed Aug 11 16:04:18 2021
"016,1,0.78,1628697858.63257,-35.53579,-52.50314,0
",1628697858.813693,Wed Aug 11 16:04:18 2021
"1628697859.805193,59,1628697852.63423,55.8283607019261,-4.280224284984461,22.75096,-1,-1,10,65,-9999,1628697859.795439,6.899570465087891,-20.81589508056641,-46.31975555419922,136.3898620605469,138.1440124511719,12.06111431121826,197127.432068125,0.00469970703125,-0.0407257080078125,-0.993804931640625,197127.318989875,0.003055977402254939,0.008827313780784607,-0.004576642066240311,197127.409302125,70.52821350097656,-81.60882568359375,-111.5374908447266,197127.066447875,-0.1028269333928687,0.003784794583809623,0.04094426184807688,0.0002647354267537594,0.0001787631772458553,-0.0009072753600776196,0.001589481718838215,-0.0003269538283348083,0.007730185985565186,2,0.02054084576049386,0.0008374953827961504,-0.05134126986774556,0.9984695710460904,0.003781613428145647,-0.04093282297253609,-0.9991547465324402,3.474323272705078,-17.83053588867188,-45.85226440429688,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197124.44009,0,0.4016342,100.721,1628697801.992448,3232235814,168305893,0,0,5,1628697800.9910",1628697859.836061,Wed Aug 11 16:04:19 2021
"16,1,0.78,1628697859.618077,-45.48534,-45.89462,0
",1628697859.841141,Wed Aug 11 16:04:19 2021
"1628697860.810291,60,1628697852.63423,55.8283607019261,-4.280224284984461,22.75096,-1,-1,10,65,-9999,1628697860.800538,13.20849990844727,-26.79689025878906,-54.64817047119141,136.3863067626953,138.1404571533203,12.06121826171875,197128.43721025,0.0033721923828125,-0.041473388671875,-0.9935760498046875,197128.319109125,0.002827744465321302,0.00555242458358407,-0.003682086477056146,197128.43370925,77.21516418457031,-86.71929931640625,-120.3800811767578,197128.071591125,-0.1026918488185216,0.003729323880393693,0.04084079810376956,-0.001794532872736454,0.001065518707036972,0.001159795559942722,-0.0008880675304681063,0.0003326162695884705,0.00634610652923584,2,0.02048771369027133,0.0008138462605994639,-0.05127454951397042,0.9984741422796167,0.003726205555722117,-0.04082944616675377,-0.9991591572761536,12.90715408325195,-25.77620697021484,-51.18805694580078,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197125.50971,0,0.3831367,100.7213,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,",1628697860.802813,Wed Aug 11 16:04:20 2021
"1,0.78,1628697860.618488,-43.79253,-49.97776,0
",1628697860.810356,Wed Aug 11 16:04:20 2021
"1628697861.815721,61,1628697852.63423,55.8283607019261,-4.280224284984461,22.75096,-1,-1,10,65,-9999,1628697861.805585,12.89577865600586,-25.42803955078125,-50.93936157226562,136.3927154541016,138.1468658447266,12.06132411956787,197129.4423539167,0.003448486328125,-0.041717529296875,-0.994873046875,197129.31922325,0.005631520412862301,0.008747684769332409,-0.002960902405902743,197129.4280169167,76.64027404785156,-85.90744018554688,-116.2652130126953,197129.07673325,-0.1027746981732553,0.003620847168214373,0.04086224393323717,-0.001148103503510356,-0.000840937253087759,0.0007287510670721531,0.001066634198650718,0.0006134398281574249,0.005323290824890137,2,0.02049566972758,0.0007582910807144346,-0.05131698940277463,0.9984718825811578,0.003617816837504506,-0.04085087403655052,-0.9991586804389954,13.08138656616211,-25.48210144042969,-50.45734405517578,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197126.579313,0,0.3831367,100.7213,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,1,0",1628697861.885165,Wed Aug 11 16:04:21 2021
".78,1628697861.632064,-42.17925,-51.80877,0
",1628697861.891138,Wed Aug 11 16:04:21 2021
"1628697862.830275,62,1628697852.63423,55.8283607019261,-4.280224284984461,22.75096,-1,-1,10,65,-9999,1628697862.810709,3.038875579833984,-18.23126220703125,-45.95355987548828,136.3891143798828,138.1432647705078,12.06142997741699,197130.4474985,0.003631591796875,-0.040802001953125,-0.9930419921875,197130.3193429167,0.0005518069956451654,0.007528223562985659,-0.003002980491146445,197130.4223435,66.73963928222656,-78.77101135253906,-111.2538146972656,197130.0818769167,-0.1027776312841109,0.003671857969725473,0.0411339194801487,-0.002026305301114917,-0.0005161860026419163,6.345519796013832e-05,0.0008478600066155195,0.0005797147750854492,0.005571365356445312,2,0.02063261030994637,0.0007767462723008147,-0.05131754170904568,0.9984689649114851,0.003668743884190917,-0.04112232103943825,-0.999147355556488,4.894664764404297,-19.36583709716797,-45.38712310791016,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197127.648921,0,0.3963509,100.7211,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,",1628697862.913211,Wed Aug 11 16:04:22 2021
"1,0.78,1628697862.618173,-42.7753,-52.05495,0
",1628697862.921904,Wed Aug 11 16:04:22 2021
"1628697863.825832,63,1628697852.63423,55.8283607019261,-4.280224284984461,22.75096,-1,-1,10,65,-9999,1628697863.815904,12.37808609008789,-25.08648681640625,-50.31616973876953,136.3778533935547,138.1320037841797,12.06153774261475,197131.4526385417,0.00335693359375,-0.0411224365234375,-0.993682861328125,197131.3194615,0.005110339727252722,0.004860801622271538,-0.003254382871091366,197131.4467875417,76.38453674316406,-85.46949768066406,-115.4411163330078,197131.0870225,-0.1026341551140368,0.003815083279818237,0.04100098473128886,0.0002611048985272646,-0.0006775553338229656,0.0001648017205297947,0.0003385255113244057,-0.0008348524570465088,0.004767537117004395,2,0.02056985713386887,0.000853141068904259,-0.05124462835547611,0.9984740186212051,0.003811867674812675,-0.04098949953913689,-0.9991523027420044,10.32479476928711,-23.8636474609375,-47.79884338378906,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197127.648921,0,0.3963509,100.7211,1628697801.992448,3232235814,168305893,0,0,5,1628697800.99101",1628697863.821268,Wed Aug 11 16:04:23 2021
"6,1,0.78,1628697863.618396,-46.75176,-53.47594,0
",1628697863.827202,Wed Aug 11 16:04:23 2021
"1628697864.830892,64,1628697852.63423,55.8283607019261,-4.280224284984461,22.75096,-1,-1,10,65,-9999,1628697864.821015,12.40933609008789,-25.18357849121094,-50.17073059082031,136.3770294189453,138.1311798095703,12.06164646148682,197132.457782,0.0041656494140625,-0.0407257080078125,-0.9926910400390625,197132.3195775417,0.002926813904196024,0.007032343186438084,-0.002684999024495482,197132.441035,76.25735473632812,-85.69941711425781,-115.4144287109375,197132.0921625417,-0.1027468749660969,0.003775679929531223,0.04113267511154438,-0.001436072867363691,-0.0005209688097238541,0.001408815034665167,-0.001331067644059658,-6.240233778953552e-05,0.00601351261138916,2,0.02063464052532482,0.000828927052272407,-0.05130111846477636,0.9984697117434482,0.003772477386519313,-0.04112107679247856,-0.9991470575332642,12.35446548461914,-25.48165130615234,-50.96666717529297,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197128.718509,0,0.4359856,100.7206,1628697801.992448,3232235814,168305893,0,0,5,1628697800.99101",1628697864.857944,Wed Aug 11 16:04:24 2021
"6,1,0.78,1628697864.628989,-46.6165,-48.39952,0
",1628697864.864119,Wed Aug 11 16:04:24 2021
"1628697865.836025,65,1628697852.63423,55.8283607019261,-4.280224284984461,22.75096,-1,-1,10,65,-9999,1628697865.826299,13.38986587524414,-25.54550933837891,-51.10784912109375,136.3726501464844,138.1268005371094,12.06175994873047,197133.462924875,0.003143310546875,-0.03985595703125,-0.992950439453125,197133.319693,0.005688778590410948,0.009840646758675575,-0.003220827085897326,197133.435285875,77.08651733398438,-86.12155151367188,-116.4574127197266,197133.097306,-0.1025755206888037,0.003730264262167655,0.04117385411640587,0.002532877959311008,0.00251216534525156,-0.0006004385650157928,0.0005606270860880613,0.0001160725951194763,0.006698668003082275,2,0.02065396347299365,0.0008069657530106675,-0.05121597840029724,0.9984737471659827,0.003727094037458301,-0.04116222262382507,-0.9991455078125,13.12155532836914,-26.15013885498047,-51.87711334228516,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197129.78811,0,0.4703331,100.7202,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,1,0.78,16",1628697865.835977,Wed Aug 11 16:04:25 2021
"28697865.623124,-34.30927,-52.28159,0
",1628697865.842871,Wed Aug 11 16:04:25 2021
"1628697866.849579,66,1628697866.460536,55.82836070188908,-4.280224285336884,22.75136,-1,-1,10,65,-9999,1628697866.831387,11.34723281860352,-23.95423126220703,-48.11190795898438,136.3765716552734,138.1307220458984,12.0618724822998,197134.4680705,0.0032806396484375,-0.0408477783203125,-0.9934234619140625,197134.319811875,0.00547332875430584,0.008809204213321209,-0.001458879676647484,197134.4596555,75.2088623046875,-84.64492797851562,-113.5595703125,197134.102447875,-0.1025360247155331,0.00378996702274403,0.04103698119733647,-0.001535073388367891,-0.000743337906897068,-0.0004548714496195316,0.0002720728516578674,-0.000158015638589859,0.006627738475799561,2,0.02058714533395271,0.0008406883666131947,-0.05119584891324369,0.9984760651699589,0.003786767134442925,-0.04102546349167824,-0.9991509318351746,10.53496932983398,-23.4630126953125,-47.58200073242188,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197130.857725,0,0.5258217,100.7195,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,1,",1628697866.913299,Wed Aug 11 16:04:26 2021
"0.78,1628697866.617458,-47.08681,-52.20097,0
",1628697866.91913,Wed Aug 11 16:04:26 2021
"1628697867.846435,67,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697867.836445,8.375652313232422,-21.96445465087891,-46.26769256591797,136.3787689208984,138.1329193115234,12.06198692321777,197135.4732110417,0.0036773681640625,-0.040496826171875,-0.993743896484375,197135.3199295,0.003525758860632777,0.006479204632341862,-0.005481584463268518,197135.4539430417,72.27584838867188,-82.31755065917969,-111.4429473876953,197135.1075935,-0.1025472116217928,0.003665432918485233,0.04094180481172897,0.001540192402899265,0.0004557734355330467,-0.001049869228154421,-0.0002596415579319,0.0006776750087738037,0.006265878677368164,2,0.02053644649696043,0.0007808412761851711,-0.05120285311042833,0.9984767907402801,0.003662353148683906,-0.0409303680062294,-0.9991552829742432,13.3109245300293,-26.07754516601562,-50.95133209228516,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197131.927374,0,0.5681,100.719,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,1,0.7",1628697867.845518,Wed Aug 11 16:04:27 2021
"8,1628697867.631117,-45.73224,-50.96815,0
",1628697867.850286,Wed Aug 11 16:04:27 2021
"1628697868.851487,68,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697868.841834,5.074954986572266,-19.17462921142578,-45.09313201904297,136.388671875,138.142822265625,12.06210422515869,197136.478354125,0.003448486328125,-0.040283203125,-0.9932098388671875,197136.3200460417,0.00182559690438211,0.004913798533380032,-0.002851180266588926,197136.478358125,68.98554992675781,-79.84364318847656,-110.3146209716797,197136.1127340417,-0.1026379811027328,0.0039595889400662,0.04093047984560799,0.0005917705129832029,0.0006042099557816982,-0.0001569746527820826,-0.0004772553220391273,0.0006053224205970764,0.005136072635650635,2,0.02053836353814322,0.0009270536014548162,-0.05124516031847454,0.9984745436730169,0.003956262487918139,-0.04091905057430267,-0.9991546273231506,2.283298492431641,-17.56441497802734,-46.17642974853516,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197132.997012,0,0.6288719,100.7183,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,1",1628697868.853364,Wed Aug 11 16:04:28 2021
",0.78,1628697868.618093,-45.25554,-53.39552,0
",1628697868.860294,Wed Aug 11 16:04:28 2021
"1628697869.85691,69,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697869.84667,1.142299652099609,-16.95896911621094,-46.43344116210938,136.3962860107422,138.1504364013672,12.06221961975098,197137.48349625,0.00299072265625,-0.040313720703125,-0.9930877685546875,197137.320162125,0.002970756264403462,0.006016879808157682,-0.006650445982813835,197137.47266325,64.95864868164062,-77.41812133789062,-111.6972503662109,197137.117877125,-0.1029099917852992,0.003773278133647744,0.04097296224329784,0.00226467614993453,9.472528472542763e-05,0.002026064321398735,-0.001664387062191963,0.0001594871282577515,0.006416797637939453,2,0.02055491268923731,0.0008301544826949227,-0.05138281133109096,0.9984671558901579,0.0037701022811234,-0.04096150025725365,-0.9991536140441895,1.976596832275391,-17.26670837402344,-46.54590606689453,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197134.066589,0,0.6764336,100.7177,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,1,0.",1628697869.859177,Wed Aug 11 16:04:29 2021
"78,1628697869.618413,-47.62038,-55.09619,0
",1628697869.864855,Wed Aug 11 16:04:29 2021
"1628697870.865579,70,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697870.853492,12.97497940063477,-26.05168914794922,-51.74679565429688,136.4016265869141,138.1557769775391,12.06234359741211,197138.4886384167,0.0043487548828125,-0.04144287109375,-0.9933624267578125,197138.32028025,0.005252819042652845,0.008265386335551739,-0.003049319377169013,197138.4669114167,76.77503967285156,-86.47257995605469,-116.8986663818359,197138.12301925,-0.1029032195249342,0.003756873114623803,0.04109136927554822,0.0005996618419885635,0.001070254016667604,-0.0007595471106469631,0.0009765336290001869,0.0002320185303688049,0.006961345672607422,2,0.02061360017974732,0.0008189877901889969,-0.05137942361267434,0.998466166355556,0.003753693075850606,-0.0410798080265522,-0.9991488456726074,7.190670013427734,-21.34711456298828,-46.40676879882812,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197135.136165,0,0.7160721,100.7173,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991",1628697870.870208,Wed Aug 11 16:04:30 2021
"016,1,0.78,1628697870.622986,-39.04842,-49.71176,0
",1628697870.877093,Wed Aug 11 16:04:30 2021
